Muestras;Original;           FFT;       Suavizada;       IFFT(FFT)
266;0.0211833330000000;0.0073035342868000 +(-0.0036945047882298i);0.0054196025687733;0.0211833330000000
267;0.0206071430000000;0.0218177544941384 +(0.0196332703739600i);0.0054400548002708;0.0206071430000000
268;0.0201041670000000;-0.0143020596689317 +(-0.0318724016403648i);0.0054603523545050;0.0201041670000000
269;0.0193333330000000;-0.0107161460297439 +(-0.0143774567616468i);0.0054804935939108;0.0193333330000000
270;0.0185714290000000;0.0007328587085421 +(-0.0194406517070063i);0.0055004768975930;0.0185714290000000
271;0.0176071430000000;0.0212900850777219 +(0.0035177668378121i);0.0055203006614801;0.0176071430000000
272;0.0165500000000000;0.0104594823770357 +(-0.0258709309213741i);0.0055399632984756;0.0165500000000000
273;0.0155000000000000;-0.0023158948197891 +(-0.0121804581658254i);0.0055594632386068;0.0155000000000000
274;0.0141562500000000;0.0090642345530834 +(0.0079295387835594i);0.0055787989291716;0.0141562500000000
275;0.0129500000000000;-0.0030810177620227 +(-0.0107481020036580i);0.0055979688348831;0.0129500000000000
276;0.0115535710000000;-0.0165191987238730 +(-0.0129863729376155i);0.0056169714380111;0.0115535710000000
277;0.0101000000000000;0.0002070710274219 +(-0.0269086617184568i);0.0056358052385218;0.0101000000000000
278;0.0085357140000000;0.0018464645879173 +(-0.0197992107851875i);0.0056544687542153;0.0085357140000000
279;0.0069166670000000;0.0059145569561960 +(-0.0151545803699486i);0.0056729605208600;0.0069166670000000
280;0.0055454550000000;-0.0061350600018497 +(-0.0194652580881779i);0.0056912790923252;0.0055454550000000
281;0.0041500000000000;0.0008999520965856 +(-0.0080736665018158i);0.0057094230407107;0.0041500000000000
282;0.0028214290000000;-0.0054804384504144 +(-0.0051568268857698i);0.0057273909564749;0.0028214290000000
283;0.0017440480000000;-0.0014973112355676 +(0.0106280488871812i);0.0057451814485591;0.0017440480000000
284;0.0007916670000000;-0.0035322020936468 +(-0.0096045017587792i);0.0057627931445106;0.0007916670000000
285;0.0000208000000000;-0.0078031730176680 +(-0.0360831463959617i);0.0057802246906025;0.0000208000000000
286;-0.0005729170000000;-0.0190010426695049 +(-0.0097502843777565i);0.0057974747519514;-0.0005729170000000
287;-0.0011666670000000;-0.0004576693245109 +(-0.0051874744261175i);0.0058145420126326;-0.0011666670000000
288;-0.0014333330000000;0.0118967228401292 +(-0.0178353241503255i);0.0058314251757924;-0.0014333330000000
289;-0.0016000000000000;0.0033817393083019 +(-0.0045253247559203i);0.0058481229637582;-0.0016000000000000
290;-0.0016964290000000;-0.0168336515026119 +(0.0079408306881457i);0.0058646341181464;-0.0016964290000000
291;-0.0016000000000000;0.0008635488379800 +(0.0023601865270331i);0.0058809573999670;-0.0016000000000000
292;-0.0015681820000000;-0.0008765803275725 +(-0.0076122115076649i);0.0058970915897260;-0.0015681820000000
293;-0.0013392860000000;-0.0049375809809666 +(-0.0162609239073835i);0.0059130354875257;-0.0013392860000000
294;-0.0011250000000000;0.0024066716676707 +(0.0063734367549106i);0.0059287879131616;-0.0011250000000000
295;-0.0008166670000000;0.0071028533612775 +(-0.0062268099003951i);0.0059443477062172;-0.0008166670000000
296;-0.0004976190000000;0.0095568683681705 +(-0.0202385258670245i);0.0059597137261563;-0.0004976190000000
297;-0.0001806280000000;0.0123704141510654 +(-0.0158443888717208i);0.0059748848524128;-0.0001806280000000
298;0.0001430200000000;0.0035791145399723 +(0.0034795455313510i);0.0059898599844769;0.0001430200000000
299;0.0004822240000000;0.0150926226629415 +(-0.0216585983094881i);0.0060046380419803;0.0004822240000000
300;0.0008214290000000;-0.0127913567604074 +(-0.0149103654239150i);0.0060192179647775;0.0008214290000000
301;0.0012666670000000;0.0144530829928726 +(-0.0172745490249294i);0.0060335987130252;0.0012666670000000
302;0.0016785710000000;-0.0165468218391997 +(0.0050323304620829i);0.0060477792672585;0.0016785710000000
303;0.0020833330000000;-0.0140834850528648 +(-0.0388096755386274i);0.0060617586284652;0.0020833330000000
304;0.0025535710000000;0.0062425454656839 +(-0.0165652884109223i);0.0060755358181568;0.0025535710000000
305;0.0029318180000000;-0.0174458150916250 +(-0.0184401790089206i);0.0060891098784373;0.0029318180000000
306;0.0034000000000000;0.0152556113152649 +(-0.0025568535350114i);0.0061024798720692;0.0034000000000000
307;0.0038392860000000;0.0104432865865528 +(-0.0099249793357428i);0.0061156448825368;0.0038392860000000
308;0.0042833330000000;-0.0087226699814931 +(0.0113066349812589i);0.0061286040141067;0.0042833330000000
309;0.0047321430000000;-0.0155421652359721 +(-0.0167095174959117i);0.0061413563918866;0.0047321430000000
310;0.0051833330000000;-0.0188792216379158 +(-0.0111973690767612i);0.0061539011618799;0.0051833330000000
311;0.0055909090000000;0.0016875359045241 +(-0.0172102162001230i);0.0061662374910389;0.0055909090000000
312;0.0060535710000000;-0.0084005812393069 +(-0.0156566373947871i);0.0061783645673150;0.0060535710000000
313;0.0064250000000000;0.0051402381778980 +(-0.0092036482245871i);0.0061902815997059;0.0064250000000000
314;0.0070384620000000;0.0110327220211830 +(-0.0084319231041731i);0.0062019878183004;0.0070384620000000
315;0.0075357140000000;-0.0029865012149400 +(0.0018552114075949i);0.0062134824743210;0.0075357140000000
316;0.0080000000000000;-0.0020047928526804 +(0.0028023640268269i);0.0062247648401630;0.0080000000000000
317;0.0085208330000000;-0.0204383980825221 +(-0.0060641821278340i);0.0062358342094311;0.0085208330000000
318;0.0089464290000000;-0.0039225065804508 +(-0.0107991297215336i);0.0062466898969744;0.0089464290000000
319;0.0094500000000000;-0.0083123391767419 +(-0.0077200704436792i);0.0062573312389170;0.0094500000000000
320;0.0099642860000000;0.0046427481950728 +(-0.0099583890630910i);0.0062677575926876;0.0099642860000000
321;0.0104833330000000;0.0041961951033805 +(-0.0090493630226158i);0.0062779683370451;0.0104833330000000
322;0.0109000000000000;0.0101383530711971 +(-0.0155611642584302i);0.0062879628721029;0.0109000000000000
323;0.0113863640000000;0.0029472680956304 +(0.0040365045078974i);0.0062977406193489;0.0113863640000000
324;0.0117666670000000;-0.0017043972877406 +(0.0018381550367338i);0.0063073010216646;0.0117666670000000
325;0.0123214290000000;-0.0052564185315657 +(-0.0102103832775444i);0.0063166435433400;0.0123214290000000
326;0.0126666670000000;-0.0078794374117147 +(0.0003567139906485i);0.0063257676700872;0.0126666670000000
327;0.0132250000000000;-0.0152143897229117 +(-0.0092121042953590i);0.0063346729090503;0.0132250000000000
328;0.0136000000000000;0.0078952473101070 +(-0.0193315870575166i);0.0063433587888131;0.0136000000000000
329;0.0139318180000000;0.0051212328058297 +(-0.0122827647385841i);0.0063518248594047;0.0139318180000000
330;0.0143833330000000;0.0082110941499104 +(-0.0032894355237813i);0.0063600706923010;0.0143833330000000
331;0.0147500000000000;0.0111937469680290 +(-0.0014661289868194i);0.0063680958804253;0.0147500000000000
332;0.0151333330000000;0.0003294280877361 +(-0.0037949422254512i);0.0063759000381452;0.0151333330000000
333;0.0155535710000000;-0.0038073930145708 +(0.0030876696337354i);0.0063834828012671;0.0155535710000000
334;0.0158666670000000;-0.0047021112119200 +(-0.0145181352222468i);0.0063908438270282;0.0158666670000000
335;0.0162083330000000;-0.0104544674896091 +(-0.0174813134645764i);0.0063979827940861;0.0162083330000000
336;0.0164285710000000;-0.0036910177430810 +(-0.0222562897292839i);0.0064048994025052;0.0164285710000000
337;0.0167000000000000;-0.0022167111827765 +(-0.0114135099318622i);0.0064115933737411;0.0167000000000000
338;0.0169464290000000;-0.0023103698298029 +(-0.0073146958394296i);0.0064180644506222;0.0169464290000000
339;0.0171607140000000;0.0180603913897235 +(0.0204658640296337i);0.0064243123973286;0.0171607140000000
340;0.0173750000000000;-0.0125547894268200 +(-0.0006521989604546i);0.0064303369993687;0.0173750000000000
341;0.0174791670000000;0.0053466090128104 +(-0.0057924727433348i);0.0064361380635530;0.0174791670000000
342;0.0175000000000000;-0.0021382233687359 +(-0.0080386806539432i);0.0064417154179655;0.0175000000000000
343;0.0175178570000000;0.0005121007487449 +(-0.0103950835344672i);0.0064470689119325;0.0175178570000000
344;0.0175166670000000;0.0012017108532271 +(-0.0110754217886237i);0.0064521984159889;0.0175166670000000
345;0.0174666670000000;0.0025812213562189 +(-0.0048187736553461i);0.0064571038218417;0.0174666670000000
346;0.0174107140000000;0.0008198362115959 +(-0.0194658596244843i);0.0064617850423316;0.0174107140000000
347;0.0172500000000000;0.0017106748481180 +(-0.0073617177024437i);0.0064662420113917;0.0172500000000000
348;0.0171333330000000;0.0118186362997072 +(0.0010917118118217i);0.0064704746840034;0.0171333330000000
349;0.0169642860000000;0.0053403812219540 +(0.0041733467276550i);0.0064744830361504;0.0169642860000000
350;0.0167166670000000;-0.0023712538883875 +(-0.0055832511178426i);0.0064782670647700;0.0167166670000000
351;0.0164642860000000;-0.0029495003198120 +(-0.0154236500517221i);0.0064818267877017;0.0164642860000000
352;0.0162833330000000;-0.0135100636326080 +(-0.0114513214173021i);0.0064851622436340;0.0162833330000000
353;0.0163750000000000;0.0087191566610977 +(-0.0232576536251960i);0.0064882734920478;0.0163750000000000
354;0.0162833330000000;-0.0021215673626697 +(-0.0115154107257130i);0.0064911606131582;0.0162833330000000
355;0.0164821430000000;0.0111844820912598 +(-0.0030684953436159i);0.0064938237078535;0.0164821430000000
356;0.0167666670000000;0.0016564396920962 +(-0.0016335914024115i);0.0064962628976321;0.0167666670000000
357;0.0172321430000000;0.0030372319995566 +(-0.0025270131560161i);0.0064984783245364;0.0172321430000000
358;0.0176607140000000;-0.0040562928432620 +(-0.0053491122148081i);0.0065004701510850;0.0176607140000000
359;0.0181388890000000;-0.0128762294897139 +(-0.0134087795298529i);0.0065022385602021;0.0181388890000000
360;0.0186500000000000;-0.0108392127895256 +(-0.0053410795745769i);0.0065037837551449;0.0186500000000000
361;0.0192678570000000;0.0028490476145762 +(-0.0105046550451613i);0.0065051059594284;0.0192678570000000
362;0.0198035710000000;0.0034775603321785 +(-0.0123734434198414i);0.0065062054167476;0.0198035710000000
363;0.0203000000000000;0.0135608471220020 +(-0.0038868799114839i);0.0065070823908985;0.0203000000000000
364;0.0206428570000000;0.0010420370124883 +(-0.0018218976749657i);0.0065077371656951;0.0206428570000000
365;0.0209545450000000;0.0098297931324121 +(-0.0030422799865855i);0.0065081700448860;0.0209545450000000
366;0.0211750000000000;-0.0047941188742522 +(-0.0032075444301427i);0.0065083813520671;0.0211750000000000
367;0.0212708330000000;-0.0082353855092026 +(-0.0108309964318882i);0.0065083714305933;0.0212708330000000
368;0.0212500000000000;-0.0089662856721799 +(-0.0058020032880363i);0.0065081406434870;0.0212500000000000
369;0.0212678570000000;0.0062528233821605 +(-0.0126550355444576i);0.0065076893733451;0.0212678570000000
370;0.0210333330000000;0.0018726276322501 +(-0.0130128604601062i);0.0065070180222435;0.0210333330000000
371;0.0209772730000000;0.0034455616525401 +(-0.0168556077216737i);0.0065061270116393;0.0209772730000000
372;0.0206166670000000;0.0095278239549320 +(-0.0004465341576858i);0.0065050167822713;0.0206166670000000
373;0.0203166670000000;0.0002271106279350 +(0.0005503872144870i);0.0065036877940575;0.0203166670000000
374;0.0198750000000000;-0.0003535430876896 +(-0.0001574753057269i);0.0065021405259917;0.0198750000000000
375;0.0193750000000000;-0.0091741935355380 +(0.0002562664624697i);0.0065003754760367;0.0193750000000000
376;0.0187833330000000;0.0055775627444203 +(-0.0183420965859091i);0.0064983931610164;0.0187833330000000
377;0.0182272730000000;-0.0038331847287721 +(-0.0127029301185150i);0.0064961941165053;0.0182272730000000
378;0.0175000000000000;-0.0039731416108884 +(-0.0161205015592398i);0.0064937788967160;0.0175000000000000
379;0.0167083330000000;0.0045441054856990 +(-0.0136432515624955i);0.0064911480743847;0.0167083330000000
380;0.0155000000000000;0.0071133923888937 +(-0.0020942437992961i);0.0064883022406552;0.0155000000000000
381;0.0145833330000000;0.0040389592535935 +(-0.0026235422017026i);0.0064852420049598;0.0145833330000000
382;0.0134000000000000;-0.0008240535705552 +(-0.0020647785043143i);0.0064819679948989;0.0134000000000000
383;0.0122500000000000;-0.0102729685168623 +(0.0015767736415383i);0.0064784808561192;0.0122500000000000
384;0.0111166670000000;-0.0058302169215894 +(-0.0063878868618125i);0.0064747812521887;0.0111166670000000
385;0.0096250000000000;-0.0045853465769724 +(-0.0168113271748428i);0.0064708698644705;0.0096250000000000
386;0.0081333330000000;0.0020797980971942 +(-0.0143785801677932i);0.0064667473919951;0.0081333330000000
387;0.0066607140000000;0.0009280533563141 +(-0.0046508703245817i);0.0064624145513296;0.0066607140000000
388;0.0051666670000000;0.0118274397063735 +(-0.0063761656443571i);0.0064578720764465;0.0051666670000000
389;0.0039318180000000;0.0042530032830311 +(0.0014849617607766i);0.0064531207185893;0.0039318180000000
390;0.0028214290000000;-0.0000002990097699 +(-0.0041724847984637i);0.0064481612461374;0.0028214290000000
391;0.0017946430000000;-0.0023957475567967 +(0.0063480069678727i);0.0064429944444685;0.0017946430000000
392;0.0008660720000000;-0.0060338977899584 +(-0.0075739759043326i);0.0064376211158195;0.0008660720000000
393;-0.0000625000000000;-0.0020128730891892 +(-0.0140446774168882i);0.0064320420791455;-0.0000625000000000
394;-0.0004062500000000;0.0025849368639344 +(-0.0181815860702426i);0.0064262581699773;-0.0004062500000000
395;-0.0007500000000000;0.0050303281211524 +(-0.0068676717235571i);0.0064202702402770;-0.0007500000000000
396;-0.0009333330000000;0.0073134423791753 +(-0.0079493286287691i);0.0064140791582919;-0.0009333330000000
397;-0.0010178570000000;0.0038063991059741 +(-0.0018093018090832i);0.0064076858084068;-0.0010178570000000
398;-0.0010000000000000;0.0075956863817836 +(-0.0019509189040162i);0.0064010910909947;-0.0010000000000000
399;-0.0008035710000000;-0.0008792307826970 +(-0.0014670640087428i);0.0063942959222660;-0.0008035710000000
400;-0.0005833330000000;-0.0102571859860689 +(-0.0081424186882952i);0.0063873012341156;-0.0005833330000000
401;-0.0003006170000000;-0.0028964614556902 +(-0.0129922194549157i);0.0063801079739689;-0.0003006170000000
402;-0.0000179000000000;-0.0008842389188981 +(-0.0175953144282693i);0.0063727171046261;-0.0000179000000000
403;0.0003660500000000;0.0039596529326747 +(-0.0079630684119244i);0.0063651296041052;0.0003660500000000
404;0.0007500000000000;0.0018602622732842 +(-0.0133387284790981i);0.0063573464654827;0.0007500000000000
405;0.0011333330000000;0.0060621864464697 +(-0.0003944283355205i);0.0063493686967342;0.0011333330000000
406;0.0016428570000000;0.0019098108113120 +(-0.0035786900474692i);0.0063411973205721;0.0016428570000000
407;0.0020714290000000;-0.0022612998346533 +(-0.0031833364232750i);0.0063328333742825;0.0020714290000000
408;0.0024791670000000;-0.0090080904864870 +(-0.0007187630662389i);0.0063242779095612;0.0024791670000000
409;0.0029166670000000;-0.0050651310945564 +(-0.0054697208113956i);0.0063155319923474;0.0029166670000000
410;0.0034285710000000;-0.0067756585300480 +(-0.0120786870520425i);0.0063065967026564;0.0034285710000000
411;0.0038666670000000;0.0008805352568390 +(-0.0120079421196497i);0.0062974731344114;0.0038666670000000
412;0.0043833330000000;0.0087332784207529 +(-0.0051587428858428i);0.0062881623952730;0.0043833330000000
413;0.0048571430000000;0.0032486204512068 +(-0.0096674699061858i);0.0062786656064687;0.0048571430000000
414;0.0053541670000000;0.0187203354712825 +(0.0119725888513903i);0.0062689839026199;0.0053541670000000
415;0.0057833330000000;-0.0065491042558011 +(0.0047471538651336i);0.0062591184315685;0.0057833330000000
416;0.0063035710000000;-0.0028635322313702 +(-0.0099940722419500i);0.0062490703542017;0.0063035710000000
417;0.0067857140000000;0.0025326185299685 +(-0.0084815463713097i);0.0062388408442763;0.0067857140000000
418;0.0073333330000000;-0.0037622069332472 +(-0.0165524892560561i);0.0062284310882413;0.0073333330000000
419;0.0078928570000000;0.0010964943148214 +(-0.0111458281928126i);0.0062178422850591;0.0078928570000000
420;0.0083125000000000;0.0114448086973531 +(-0.0153347851006272i);0.0062070756460268;0.0083125000000000
421;0.0087333330000000;0.0028403982408310 +(-0.0072555523660475i);0.0061961323945948;0.0087333330000000
422;0.0091785710000000;0.0089745791383328 +(-0.0013589846094411i);0.0061850137661858;0.0091785710000000
423;0.0096833330000000;-0.0034350918708853 +(-0.0027754387002571i);0.0061737210080116;0.0096833330000000
424;0.0100892860000000;-0.0059048902966881 +(0.0035437778169230i);0.0061622553788898;0.0100892860000000
425;0.0105333330000000;-0.0023119918493913 +(-0.0173932069016291i);0.0061506181490588;0.0105333330000000
426;0.0109545450000000;-0.0069466980474199 +(-0.0077503012228642i);0.0061388105999923;0.0109545450000000
427;0.0113333330000000;-0.0006665809264298 +(-0.0159693793737492i);0.0061268340242131;0.0113333330000000
428;0.0116607140000000;0.0062739642662099 +(-0.0094265489289665i);0.0061146897251048;0.0116607140000000
429;0.0120166670000000;0.0074179952325787 +(-0.0086297009277505i);0.0061023790167242;0.0120166670000000
430;0.0123500000000000;0.0019457701847751 +(-0.0052743496738882i);0.0060899032236119;0.0123500000000000
